Make,Model,Year,Style,Distance,Engine,Fuel_type,Price,km_year,Transmission,km_year_cat
Ford,Sierra,1986,Sedan,100000.0,2000.0,Petrol,600.0,2777.777777777778,Manual,Small
Volkswagen,Polo,2000,Hatchback,111111.0,1400.0,Petrol,1350.0,5050.5,Manual,Small
Ford,Escape,2010,SUV,200000.0,2500.0,Hybrid,9900.0,16666.666666666668,Automatic,Medium
Renault,Megane,2015,Universal,165000.0,1500.0,Diesel,6700.0,23571.428571428572,Manual,Medium
Nissan,Micra,2004,Sedan,175320.0,1500.0,Diesel,1700.0,9740.0,Manual,Small
Opel,Astra,2003,Minivan,260013.0,1600.0,Petrol,2300.0,13684.894736842105,Manual,Medium
Hyundai,Santa FE,2011,Crossover,180651.0,2199.0,Diesel,14855.0,16422.81818181818,Automatic,Medium
Chevrolet,Cruze,2018,Universal,24000.0,1600.0,Petrol,8500.0,6000.0,Manual,Small
Lexus,GS Series,2006,Sedan,180000.0,3500.0,Hybrid,11000.0,11250.0,Automatic,Medium
KIA,Cerato,2004,Hatchback,1111.0,1600.0,Petrol,3800.0,61.72222222222222,Manual,Small
BMW,X3,2018,SUV,39000.0,1998.0,Diesel,37000.0,9750.0,Automatic,Small
Toyota,Corolla,2008,Sedan,205000.0,1400.0,Diesel,6200.0,14642.857142857143,Manual,Medium
Opel,Astra,2010,Sedan,172000.0,1300.0,Diesel,5100.0,14333.333333333334,Manual,Medium
Dacia,Logan,2019,Sedan,41000.0,1500.0,Diesel,8990.0,13666.666666666666,Automatic,Medium
Nissan,Note,2008,Universal,250000.0,1500.0,Diesel,3800.0,17857.14285714286,Manual,Medium
BMW,3 Series,2014,Sedan,143000.0,2000.0,Diesel,17500.0,17875.0,Automatic,Medium
Rare,Xsara Picasso,2002,Minivan,172300.0,1800.0,Petrol,3000.0,8615.0,Manual,Small
BMW,5 Series,2007,Sedan,237000.0,2000.0,Diesel,10000.0,15800.0,Automatic,Medium
BMW,5 Series,2011,Sedan,147000.0,3000.0,Petrol,20000.0,13363.636363636364,Automatic,Medium
Ford,Fiesta,2005,Hatchback,108000.0,1300.0,Petrol,3500.0,6352.941176470588,Manual,Small
Dacia,Logan,2008,Sedan,91800.0,1400.0,Petrol,2500.0,6557.142857142857,Manual,Small
Renault,Talisman,2017,Universal,185000.0,1500.0,Diesel,11800.0,37000.0,Automatic,Large
Dacia,Duster,2017,SUV,44000.0,1598.0,Metan/Propan,8600.0,8800.0,Manual,Small
Skoda,Octavia,2012,Universal,220000.0,1600.0,Diesel,7500.0,22000.0,Manual,Medium
Rare,Panda,2010,Hatchback,86000.0,1108.0,Petrol,2999.0,7166.666666666667,Manual,Small
Volkswagen,Golf,2010,Universal,200000.0,1400.0,Petrol,7300.0,16666.666666666668,Automatic,Medium
Audi,A6,2005,Sedan,141000.0,3000.0,Diesel,6100.0,8294.117647058823,Automatic,Small
Audi,A4,2006,Universal,272000.0,1800.0,Metan/Propan,5300.0,17000.0,Automatic,Medium
Audi,A4,2006,Universal,277000.0,1800.0,Metan/Propan,5300.0,17312.5,Automatic,Medium
Mazda,CX-7,2008,Crossover,164000.0,2300.0,Petrol,6600.0,11714.285714285714,Automatic,Medium
Rare,Q Series,2017,Hatchback,79500.0,1500.0,Diesel,17000.0,15900.0,Automatic,Medium
Mitsubishi,Galant,1999,Sedan,31000.0,2500.0,Petrol,2500.0,1347.8260869565217,Manual,Small
Mercedes,CLS Class,2008,Sedan,197000.0,2987.0,Diesel,16500.0,14071.42857142857,Automatic,Medium
Skoda,Octavia,2016,Sedan,14000.0,1400.0,Petrol,10600.0,2333.3333333333335,Manual,Small
Dacia,Logan Mcv,2010,Universal,320000.0,1600.0,Metan/Propan,3000.0,26666.666666666668,Manual,Medium
Volkswagen,Sharan,2007,Universal,301500.0,2000.0,Diesel,6500.0,20100.0,Manual,Medium
Ford,Escort,2000,Minivan,212684.0,1800.0,Diesel,1050.0,9667.454545454546,Manual,Small
Rare,Toledo,1993,Sedan,300000.0,1600.0,Metan/Propan,1100.0,10344.827586206897,Manual,Medium
Audi,A8,1996,Sedan,343000.0,3700.0,Petrol,3500.0,13192.307692307691,Automatic,Medium
Mercedes,M Class,2007,Crossover,240000.0,3000.0,Diesel,8200.0,16000.0,Automatic,Medium
Vaz,2114,2010,Minivan,81000.0,1600.0,Petrol,1550.0,6750.0,Manual,Small
Dacia,Duster,2012,Hatchback,204000.0,1500.0,Diesel,6500.0,20400.0,Manual,Medium
Peugeot,206,2004,Hatchback,250000.0,1400.0,Diesel,1500.0,13888.888888888889,Manual,Medium
BMW,3 Series,2012,Sedan,90000.0,2000.0,Petrol,12500.0,9000.0,Automatic,Small
Volkswagen,Jetta,2012,Sedan,140000.0,1200.0,Petrol,7500.0,14000.0,Manual,Medium
KIA,Sportage,2019,SUV,28000.0,1598.0,Petrol,16200.0,9333.333333333334,Automatic,Small
Volkswagen,Golf,2008,Universal,220000.0,1399.0,Petrol,5400.0,15714.285714285714,Automatic,Medium
Opel,Zafira,2003,Minivan,261000.0,2000.0,Diesel,2000.0,13736.842105263158,Manual,Medium
Opel,Corsa,1996,Sedan,226685.0,1200.0,Petrol,1000.0,8718.653846153846,Manual,Small
Opel,Astra,1993,Universal,280000.0,1600.0,Petrol,1350.0,9655.172413793103,Manual,Small
Mercedes,E Class,2005,Sedan,20000.0,2000.0,Diesel,2000.0,1176.4705882352941,Automatic,Small
Rare,C8,2006,Minivan,176000.0,2200.0,Diesel,5500.0,11000.0,Manual,Medium
Skoda,Favorit,1992,Hatchback,123000.0,1300.0,Petrol,1250.0,4100.0,Manual,Small
Mazda,3,2008,Hatchback,226843.0,1600.0,Metan/Propan,4800.0,16203.07142857143,Manual,Medium
Skoda,Rapid,2014,Hatchback,528000.0,1198.0,Metan/Propan,5300.0,66000.0,Manual,Large
Rare,Cooper,2004,Coupe,270000.0,1400.0,Diesel,3800.0,15000.0,Manual,Medium
BMW,X5,2017,Crossover,34000.0,1986.0,Plug-in Hybrid,39900.0,6800.0,Automatic,Small
Hyundai,ix35,2014,SUV,87000.0,2000.0,Petrol,13450.0,10875.0,Automatic,Medium
Dacia,Duster,2015,Crossover,150000.0,1200.0,Petrol,7800.0,21428.571428571428,Manual,Medium
Hyundai,i30,2013,Universal,190000.0,1400.0,Diesel,7500.0,21111.11111111111,Manual,Medium
Ford,Fiesta,2005,Hatchback,243000.0,1400.0,Diesel,3500.0,14294.117647058823,Manual,Medium
Opel,Astra,2005,Universal,1111.0,1700.0,Diesel,3750.0,65.3529411764706,Manual,Small
BMW,X5,2004,Crossover,280000.0,3000.0,Metan/Propan,12500.0,15555.555555555555,Automatic,Medium
Vaz,2115,2008,Sedan,101000.0,1600.0,Petrol,2000.0,7214.285714285715,Manual,Small
Hyundai,Santa FE,2013,Crossover,157000.0,2200.0,Diesel,17500.0,17444.444444444445,Automatic,Medium
Volkswagen,Caddy,2006,Minivan,212000.0,200.0,Metan/Propan,4200.0,13250.0,Manual,Medium
Audi,A4,2010,Sedan,200000.0,2000.0,Petrol,9000.0,16666.666666666668,Automatic,Medium
Hyundai,Accent,2006,Sedan,320000.0,1500.0,Diesel,3500.0,20000.0,Manual,Medium
Ford,Escort,1990,Hatchback,230000.0,1600.0,Petrol,7000.0,7187.5,Manual,Small
Mercedes,C Class,1995,Sedan,315000.0,2200.0,Diesel,1800.0,11666.666666666666,Manual,Medium
Volvo,400 Series,1993,Hatchback,260000.0,1600.0,Petrol,25000.0,8965.51724137931,Manual,Small
Mitsubishi,Colt,2011,Coupe,98000.0,1300.0,Petrol,4750.0,8909.09090909091,Automatic,Small
Audi,A6,1995,Universal,385000.0,2000.0,Petrol,2400.0,14259.25925925926,Manual,Medium
Rare,500,2008,Coupe,99000.0,1400.0,Petrol,4300.0,7071.428571428572,Manual,Small
Peugeot,107,2012,Coupe,151000.0,1000.0,Petrol,4300.0,15100.0,Automatic,Medium
Toyota,Avensis,2012,Sedan,126000.0,1800.0,Petrol,11700.0,12600.0,Automatic,Medium
Nissan,Maxima,1992,Sedan,282300.0,2965.0,Petrol,1800.0,9410.0,Manual,Small
Renault,Megane,2015,Minivan,140000.0,1500.0,Diesel,7900.0,20000.0,Manual,Medium
Rare,Berlingo,2009,Combi,230000.0,1400.0,Metan/Propan,3400.0,17692.30769230769,Manual,Medium
Renault,Kadjar,2016,Crossover,169000.0,1500.0,Diesel,12199.0,28166.666666666668,Automatic,Medium
Volkswagen,Golf,2010,Hatchback,168500.0,1400.0,Petrol,6200.0,14041.666666666666,Manual,Medium
Volkswagen,Golf,2010,Universal,203500.0,1600.0,Diesel,8200.0,16958.333333333332,Manual,Medium
Toyota,Camry,2007,Sedan,109600.0,2400.0,Metan/Propan,7600.0,7306.666666666667,Automatic,Small
Volkswagen,Altele,2000,Hatchback,1000000.0,1000.0,Metan/Propan,1000.0,45454.545454545456,Manual,Large
Volkswagen,Passat,1989,Sedan,419009.0,1800.0,Metan/Propan,1500.0,12697.242424242424,Manual,Medium
Renault,Scenic,2004,Universal,177500.0,1500.0,Diesel,2850.0,9861.111111111111,Manual,Small
Rare,Ibiza,2011,Hatchback,98000.0,1200.0,Diesel,4650.0,8909.09090909091,Manual,Small
Renault,Scenic,2013,Microvan,240000.0,1500.0,Diesel,6200.0,26666.666666666668,Automatic,Medium
Volkswagen,Golf,2006,Universal,185000.0,2000.0,Metan/Propan,4449.0,11562.5,Manual,Medium
Opel,Ampera,2012,Coupe,127700.0,1398.0,Plug-in Hybrid,10899.0,12770.0,Automatic,Medium
Opel,Vectra,1993,Sedan,11111.0,1600.0,Petrol,15500.0,383.13793103448273,Manual,Small
Toyota,Auris,2011,Hatchback,200000.0,1400.0,Diesel,6300.0,18181.81818181818,Manual,Medium
Nissan,Qashqai,2017,Hatchback,97000.0,1500.0,Diesel,14000.0,19400.0,Manual,Medium
Rare,159,2007,Universal,233000.0,1925.0,Diesel,3000.0,15533.333333333334,Manual,Medium
Rare,Saxo,1999,Crossover,55668.0,1100.0,Petrol,650.0,2420.3478260869565,Manual,Small
Opel,Vectra,1989,Sedan,323111.0,2000.0,Petrol,10000.0,9791.242424242424,Manual,Small
Ford,Mondeo,2006,Universal,240000.0,2000.0,Diesel,4500.0,15000.0,Manual,Medium
BMW,5 Series,2001,Sedan,325000.0,2500.0,Petrol,6200.0,15476.190476190477,Automatic,Medium
Audi,80,1984,Sedan,200000.0,1600.0,Diesel,1000.0,5263.1578947368425,Manual,Small
KIA,Ceed,2007,Universal,259812.0,1596.0,Diesel,4700.0,17320.8,Manual,Medium
Toyota,Avensis,2014,Universal,133000.0,2000.0,Diesel,9000.0,16625.0,Manual,Medium
BMW,X3,2014,Crossover,195000.0,2000.0,Diesel,21000.0,24375.0,Automatic,Medium
Opel,Astra,1994,Universal,200000.0,1800.0,Petrol,1150.0,7142.857142857143,Manual,Small
BMW,5 Series,2002,Sedan,350000.0,3000.0,Diesel,3000.0,17500.0,Automatic,Medium
Renault,Kangoo,2000,Minivan,100000.0,1900.0,Diesel,2500.0,4545.454545454545,Manual,Small
Mercedes,Series (W124),1985,Universal,269568.0,250.0,Diesel,3800.0,7285.621621621622,Manual,Small
Renault,Talisman,2016,Sedan,150000.0,1500.0,Diesel,13200.0,25000.0,Automatic,Medium
KIA,Carnival,2020,Minivan,13000.0,2151.0,Diesel,34499.0,6500.0,Automatic,Small
KIA,Altele,2021,Sedan,300.0,2497.0,Petrol,35599.0,300.0,Automatic,Small
Hyundai,Altele,2019,SUV,54000.0,2199.0,Diesel,32499.0,18000.0,Automatic,Medium
Hyundai,Altele,2018,SUV,41000.0,2199.0,Diesel,33599.0,10250.0,Automatic,Medium
KIA,Altele,2019,SUV,30000.0,2959.0,Diesel,43499.0,10000.0,Automatic,Small
Hyundai,Santa FE,2019,SUV,30000.0,1995.0,Diesel,26499.0,10000.0,Automatic,Small
KIA,Sorento,2018,SUV,103000.0,1995.0,Diesel,20699.0,25750.0,Automatic,Medium
Hyundai,Santa FE,2018,SUV,122000.0,1995.0,Diesel,23099.0,30500.0,Automatic,Large
Hyundai,Santa FE,2015,SUV,150000.0,1995.0,Diesel,16999.0,21428.571428571428,Automatic,Medium
Hyundai,Tucson,2018,Crossover,78000.0,1995.0,Diesel,19699.0,19500.0,Automatic,Medium
KIA,Carnival,2018,Minivan,111000.0,2199.0,Diesel,21699.0,27750.0,Automatic,Medium
KIA,Sorento,2015,SUV,172000.0,1995.0,Diesel,16499.0,24571.428571428572,Automatic,Medium
Hyundai,Sonata,2015,Sedan,102000.0,1999.0,Hybrid,12699.0,14571.42857142857,Automatic,Medium
KIA,Sorento,2016,SUV,164000.0,1995.0,Diesel,17399.0,27333.333333333332,Automatic,Medium
Dacia,Lodgy,2012,Universal,129000.0,1500.0,Diesel,5999.0,12900.0,Manual,Medium
Hyundai,Tucson,2015,Crossover,142000.0,1685.0,Diesel,13899.0,20285.714285714286,Automatic,Medium
Hyundai,Sonata,2015,Sedan,202000.0,1999.0,Metan/Propan,10599.0,28857.14285714286,Automatic,Medium
Toyota,Auris,2014,Universal,267000.0,1799.0,Hybrid,10500.0,33375.0,Automatic,Large
Rare,21,1967,Sedan,200000.0,2400.0,Petrol,900.0,3636.3636363636365,Manual,Small
Renault,Grand Scenic,2012,Universal,191000.0,1500.0,Diesel,6800.0,19100.0,Automatic,Medium
Mercedes,Vito,2004,Microvan,487789.0,200.0,Diesel,6000.0,27099.38888888889,Manual,Medium
Mercedes,190,1985,Sedan,300000.0,2000.0,Petrol,1500.0,8108.108108108108,Manual,Small
Peugeot,2008,2018,Crossover,84000.0,1199.0,Petrol,12500.0,21000.0,Automatic,Medium
Volkswagen,Golf,2013,Hatchback,97000.0,2000.0,Diesel,14500.0,10777.777777777777,Automatic,Medium
Mitsubishi,Montero Sport,2013,SUV,87000.0,2500.0,Diesel,7250.0,9666.666666666666,Automatic,Small
Hyundai,Santa FE,2011,Crossover,15000.0,2200.0,Diesel,13612.0,1363.6363636363637,Manual,Small
Rare,Ibiza,2013,Universal,157235.0,1199.0,Diesel,5100.0,17470.555555555555,Manual,Medium
BMW,3 Series,2003,Sedan,111000.0,2000.0,Diesel,3200.0,5842.105263157895,Manual,Small
Volkswagen,Passat,2009,Sedan,156000.0,2000.0,Petrol,3600.0,12000.0,Manual,Medium
Dacia,Duster,2011,SUV,87000.0,1500.0,Diesel,4800.0,7909.090909090909,Manual,Small
Dacia,Lodgy,2013,Universal,125000.0,1600.0,Petrol,4150.0,13888.888888888889,Manual,Medium
BMW,X5,2002,SUV,236000.0,3000.0,Metan/Propan,5300.0,11800.0,Automatic,Medium
Honda,Accord,2005,Sedan,156000.0,2400.0,Petrol,3700.0,9176.470588235294,Automatic,Small
Rare,Punto,2014,Hatchback,45000.0,1400.0,Petrol,2900.0,5625.0,Manual,Small
Volkswagen,Golf,2002,Universal,223000.0,1900.0,Diesel,2700.0,11150.0,Manual,Medium
Audi,A4,2006,Sedan,189000.0,2000.0,Petrol,4100.0,11812.5,Automatic,Medium
Opel,Corsa,2001,Hatchback,170000.0,1200.0,Metan/Propan,2900.0,8095.238095238095,Automatic,Small
Opel,Corsa,2001,Hatchback,165000.0,1200.0,Metan/Propan,3700.0,7857.142857142857,Automatic,Small
Renault,Espace,2006,Minivan,123000.0,2200.0,Diesel,2600.0,7687.5,Manual,Small
Nissan,Qashqai,2012,Crossover,85000.0,1600.0,Petrol,5100.0,8500.0,Manual,Small
Rare,Vitara,2016,SUV,45000.0,2000.0,Petrol,7900.0,7500.0,Manual,Small
Mercedes,E Class,2006,Sedan,230000.0,2200.0,Diesel,5800.0,14375.0,Automatic,Medium
Rare,Sirion,2006,Hatchback,111200.0,1300.0,Petrol,2200.0,6950.0,Manual,Small
BMW,X5,2011,SUV,223000.0,3000.0,Petrol,10200.0,20272.727272727272,Automatic,Medium
Toyota,Corolla,2006,Hatchback,125000.0,1600.0,Petrol,3300.0,7812.5,Manual,Small
Ford,Fusion,2004,Hatchback,123000.0,1400.0,Diesel,2100.0,6833.333333333333,Manual,Small
Rare,Fortwo,2006,Hatchback,135000.0,900.0,Petrol,1350.0,8437.5,Automatic,Small
Skoda,Fabia,2008,Universal,132000.0,1400.0,Diesel,2600.0,9428.57142857143,Manual,Small
Toyota,Corolla,2016,Sedan,12000.0,1400.0,Petrol,6200.0,2000.0,Manual,Small
Rare,Countryman,2013,Crossover,152000.0,2000.0,Diesel,13000.0,16888.88888888889,Automatic,Medium
Audi,A3,2014,Hatchback,169000.0,1400.0,Petrol,12600.0,21125.0,Automatic,Medium
Mazda,6,2003,Universal,322000.0,1999.0,Petrol,4500.0,16947.36842105263,Automatic,Medium
Volkswagen,Passat,2013,Sedan,200000.0,1600.0,Diesel,11900.0,22222.222222222223,Automatic,Medium
Rare,Justy,1991,Hatchback,110567.0,1190.0,Petrol,750.0,3566.6774193548385,Manual,Small
Volkswagen,Golf,1993,Hatchback,260000.0,1390.0,Metan/Propan,1700.0,8965.51724137931,Manual,Small
Renault,Clio,2007,Coupe,170371.0,1394.0,Petrol,1000.0,11358.066666666668,Manual,Medium
Volkswagen,Caddy,2011,Universal,143000.0,1200.0,Petrol,6500.0,13000.0,Manual,Medium
Vaz,2107,1991,Sedan,7777.0,1500.0,Petrol,700.0,250.8709677419355,Manual,Small
Renault,Twingo,2013,Hatchback,138000.0,1200.0,Petrol,4300.0,15333.333333333334,Manual,Medium
Vaz,2115,2007,Sedan,213624.0,1500.0,Petrol,1250.0,14241.6,Manual,Medium
Skoda,Fabia,2011,Universal,200630.0,1200.0,Diesel,4400.0,18239.090909090908,Manual,Medium
Volkswagen,Passat,2005,Universal,195000.0,1800.0,Petrol,4700.0,11470.588235294117,Automatic,Medium
Nissan,Primera,2001,Sedan,242000.0,2000.0,Metan/Propan,2650.0,11523.809523809523,Manual,Medium
Dacia,Logan,2009,Universal,445000.0,1600.0,Metan/Propan,3600.0,34230.769230769234,Manual,Large
Volkswagen,Tiguan,2013,Crossover,102000.0,1984.0,Petrol,13300.0,11333.333333333334,Automatic,Medium
KIA,Sportage,2011,Crossover,205500.0,2000.0,Diesel,11700.0,18681.81818181818,Manual,Medium
Honda,CR-V,2013,SUV,200000.0,2199.0,Diesel,15000.0,22222.222222222223,Manual,Medium
Toyota,Auris,2015,Hatchback,126330.0,1800.0,Hybrid,12500.0,18047.14285714286,Automatic,Medium
Volkswagen,Passat,2009,Universal,168000.0,1400.0,Metan/Propan,6200.0,12923.076923076924,Manual,Medium
Chevrolet,Kalos,2005,Hatchback,182000.0,1200.0,Petrol,1999.0,10705.882352941177,Manual,Medium
Mercedes,S Class,2007,Sedan,360000.0,3000.0,Diesel,13999.0,24000.0,Automatic,Medium
Rare,Grand Voyager,2009,Minivan,267500.0,2800.0,Diesel,7500.0,20576.923076923078,Automatic,Medium
Mitsubishi,Galant,1991,Sedan,309956.0,1800.0,Petrol,2000.0,9998.58064516129,Manual,Small
Nissan,Qashqai+2,2010,Crossover,170000.0,1500.0,Diesel,10200.0,14166.666666666666,Manual,Medium
Ford,Escape,2013,SUV,200000.0,1600.0,Petrol,10900.0,22222.222222222223,Automatic,Medium
Vaz,2121niva,2006,SUV,173555.0,1690.0,Metan/Propan,1950.0,10847.1875,Manual,Medium
Rare,Range Rover Sport,2014,SUV,36000.0,3000.0,Petrol,29900.0,4500.0,Automatic,Small
Dacia,Lodgy,2012,Universal,150000.0,1461.0,Diesel,4500.0,15000.0,Manual,Medium
Hyundai,Getz,2004,Hatchback,215000.0,1100.0,Petrol,2490.0,11944.444444444445,Manual,Medium
Dacia,Logan,2005,Sedan,200000.0,1500.0,Metan/Propan,2100.0,11764.70588235294,Manual,Medium
Opel,Zafira,2004,Minivan,87000.0,1600.0,Metan/Propan,1000.0,4833.333333333333,Manual,Small
BMW,5 Series,2006,Sedan,216000.0,3000.0,Diesel,1100.0,13500.0,Manual,Medium
Mercedes,E Class,2014,Sedan,130000.0,2500.0,Hybrid,20200.0,16250.0,Automatic,Medium
Hyundai,Santa FE,2006,Crossover,178659.0,2200.0,Diesel,9500.0,11166.1875,Automatic,Medium
Opel,Astra,1997,Universal,290000.0,1400.0,Petrol,1300.0,11600.0,Manual,Medium
Mercedes,E Class,2009,Sedan,280000.0,2143.0,Diesel,12000.0,21538.46153846154,Automatic,Medium
Renault,Clio,1999,Hatchback,181450.0,1600.0,Petrol,2800.0,7889.130434782609,Automatic,Small
Mercedes,S Class,2015,Sedan,268000.0,3000.0,Diesel,33700.0,38285.71428571428,Automatic,Large
Renault,Clio Symbol,2006,Sedan,161000.0,1400.0,Petrol,2000.0,10062.5,Manual,Medium
Dacia,Logan,2007,Universal,300000.0,1500.0,Diesel,3600.0,20000.0,Manual,Medium
Volkswagen,Golf,2011,Hatchback,182000.0,1400.0,Petrol,6000.0,16545.454545454544,Manual,Medium
Peugeot,306,2000,Minivan,165767.0,1900.0,Diesel,1200.0,7534.863636363636,Manual,Small
Volkswagen,Sharan,2009,Minivan,266758.0,1968.0,Diesel,9600.0,20519.846153846152,Manual,Medium
Opel,Corsa,2012,Hatchback,193000.0,1245.0,Diesel,5200.0,19300.0,Manual,Medium
BMW,7 Series,2013,Sedan,142000.0,3000.0,Diesel,20000.0,15777.777777777777,Automatic,Medium
Toyota,Camry,2009,Sedan,201000.0,2400.0,Hybrid,9000.0,15461.538461538461,Automatic,Medium
BMW,3 Series,2008,Sedan,236000.0,3000.0,Petrol,5300.0,16857.14285714286,Automatic,Medium
Volkswagen,Passat,2007,Cabriolet,260000.0,2000.0,Diesel,4400.0,17333.333333333332,Manual,Medium
Volkswagen,Caddy,2006,Universal,320000.0,1400.0,Petrol,3700.0,20000.0,Manual,Medium
Skoda,Octavia,2008,Hatchback,23769.0,1600.0,Petrol,2700.0,1697.7857142857142,Manual,Small
Opel,Vectra,1993,Sedan,210000.0,1800.0,Petrol,1500.0,7241.379310344828,Manual,Small
Dacia,Lodgy,2017,Universal,140000.0,1461.0,Diesel,8000.0,28000.0,Manual,Medium
Volkswagen,Golf,2008,Hatchback,240000.0,1400.0,Petrol,4900.0,17142.85714285714,Manual,Medium
BMW,1 Series,2014,Universal,88112.0,1598.0,Petrol,7400.0,11014.0,Manual,Medium
Mercedes,190,1990,Sedan,335000.0,2000.0,Metan/Propan,1000.0,10468.75,Manual,Medium
Toyota,Land Cruiser Prado,2012,SUV,131000.0,2700.0,Metan/Propan,22500.0,13100.0,Automatic,Medium
Toyota,Avensis,2017,Universal,154000.0,1998.0,Diesel,13499.0,30800.0,Manual,Large
Nissan,Qashqai,2016,Crossover,132000.0,1336.0,Petrol,12999.0,22000.0,Automatic,Medium
Ford,Focus,2016,Sedan,170000.0,1500.0,Diesel,8650.0,28333.333333333332,Manual,Medium
Ford,Escape,2016,Crossover,164000.0,2000.0,Petrol,10900.0,27333.333333333332,Automatic,Medium
Rare,Ibiza,2009,Hatchback,129000.0,1200.0,Metan/Propan,3800.0,9923.076923076924,Manual,Small
Rare,Range Rover Sport,2010,SUV,160000.0,3600.0,Diesel,9000.0,13333.333333333334,Automatic,Medium
BMW,3 Series,2005,Sedan,254430.0,2000.0,Petrol,7300.0,14966.470588235294,Manual,Medium
Rare,C5,2010,Sedan,198000.0,1600.0,Diesel,7000.0,16500.0,Manual,Medium
Nissan,Primera,2002,Hatchback,300000.0,1800.0,Petrol,2100.0,15000.0,Manual,Medium
Toyota,Rav 4,2007,Crossover,204000.0,2000.0,Metan/Propan,8700.0,13600.0,Automatic,Medium
Volkswagen,Jetta,1987,Sedan,32000.0,1600.0,Petrol,550.0,914.2857142857143,Manual,Small
Mercedes,C Class,1993,Sedan,337500.0,1800.0,Petrol,3000.0,11637.931034482759,Automatic,Medium
Ford,Focus,2016,Universal,177000.0,1500.0,Diesel,8400.0,29500.0,Manual,Medium
Ford,Mondeo,2002,Sedan,300000.0,2000.0,Metan/Propan,3650.0,15000.0,Manual,Medium
Rare,BS6,2007,Sedan,134000.0,2000.0,Metan/Propan,2800.0,8933.333333333334,Manual,Small
Opel,Zafira,2008,Sedan,245000.0,1900.0,Diesel,2500.0,17500.0,Manual,Medium
BMW,X5,2013,SUV,90000.0,3000.0,Petrol,16999.0,10000.0,Automatic,Small
Mercedes,B Class,2019,Minivan,44000.0,1460.0,Diesel,24600.0,14666.666666666666,Automatic,Medium
Vaz,2103,1983,Sedan,11111.0,1300.0,Petrol,9000.0,284.8974358974359,Manual,Small
Mercedes,S Class,2011,Sedan,199000.0,3000.0,Diesel,26000.0,18090.909090909092,Automatic,Medium
Volkswagen,Golf,2010,Hatchback,244000.0,1600.0,Diesel,7500.0,20333.333333333332,Manual,Medium
Toyota,Prius,2012,Hatchback,243239.0,1800.0,Hybrid,6999.0,24323.9,Automatic,Medium
Opel,Corsa,1994,Hatchback,250000.0,1200.0,Petrol,550.0,8928.57142857143,Manual,Small
Toyota,Avensis,2007,Universal,315000.0,2000.0,Diesel,7500.0,21000.0,Manual,Medium
Hyundai,Pony,1993,Hatchback,206000.0,1500.0,Petrol,800.0,7103.448275862069,Manual,Small
Ford,Sierra,1993,Sedan,3000.0,2000.0,Metan/Propan,850.0,103.44827586206897,Manual,Small
Audi,100,1989,Sedan,320000.0,2000.0,Metan/Propan,850.0,9696.969696969696,Manual,Small
Skoda,Octavia,2006,Hatchback,310888.0,1600.0,Metan/Propan,3100.0,19430.5,Manual,Medium
Chevrolet,Volt,2013,Hatchback,155000.0,1400.0,Plug-in Hybrid,8400.0,17222.222222222223,Automatic,Medium
Renault,Megane,2013,Hatchback,167000.0,1499.0,Diesel,5100.0,18555.555555555555,Manual,Medium
Volkswagen,Passat,1991,Sedan,419000.0,200.0,Petrol,1200.0,13516.129032258064,Manual,Medium
Rare,Toledo,2007,Hatchback,181000.0,1900.0,Diesel,6499.0,12066.666666666666,Automatic,Medium
Rare,Ibiza,2012,Combi,100000.0,1200.0,Diesel,5200.0,10000.0,Manual,Small
Ford,Mustang,2018,Coupe,22411.0,2300.0,Petrol,15900.0,5602.75,Automatic,Small
Volvo,S60,2020,Sedan,18000.0,2000.0,Petrol,19900.0,9000.0,Automatic,Small
Skoda,Superb,2010,Sedan,202000.0,1400.0,Petrol,6300.0,16833.333333333332,Manual,Medium
Toyota,Prius,2008,Hatchback,123500.0,1500.0,Hybrid,6500.0,8821.42857142857,Automatic,Small
Rare,620,2008,Sedan,22282.0,1596.0,Petrol,3300.0,1591.5714285714287,Manual,Small
Mercedes,S Class,2011,Sedan,40700.0,5000.0,Petrol,23500.0,3700.0,Automatic,Small
Rare,9-5,2002,Sedan,265000.0,2300.0,Petrol,2800.0,13250.0,Manual,Medium
Rare,Range Rover,2008,SUV,176000.0,3600.0,Diesel,17900.0,12571.42857142857,Automatic,Medium
BMW,5 Series,2008,Sedan,212000.0,3000.0,Diesel,7800.0,15142.857142857143,Automatic,Medium
Volkswagen,Jetta,1991,Sedan,240000.0,1300.0,Petrol,1300.0,7741.935483870968,Manual,Small
